pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
vill	Chrom3	27320001	27330000	0.0186290973327808	3499	4271	229265	2143945
alle	Chrom3	27330001	27340000	0.0016150969058143	2471	304	188224	2451116
vill	Chrom3	27330001	27340000	0.0040242839955193	2725	291	72311	1685389
alle	Chrom3	27340001	27350000	0.0044427515156261	1660	1248	280907	1443651
vill	Chrom3	27340001	27350000	0.0052532994595991	1772	244	46447	1102043
vill	Chrom3	27350001	27360000	0.0126080265182905	1207	426	33788	810412
alle	Chrom3	27350001	27360000	0.0074061826793555	1340	1523	205639	1062001
alle	Chrom3	27360001	27370000	0.0104899765408402	304	787	75024	213506
vill	Chrom3	27360001	27370000	0.0109904487766583	301	84	7643	184507
alle	Chrom3	27370001	27380000	0.009949454642192	2531	1496	150360	2611960
vill	Chrom3	27370001	27380000	0.0021839586313125	2860	397	181780	1657820
alle	Chrom3	27380001	27390000	0.006260765867232	2059	189	30188	2892006
vill	Chrom3	27380001	27390000	0.0040919195208631	2861	289	70627	1875443
vill	Chrom3	27390001	27400000	0.0107133575883575	2189	1649	153920	1263580
alle	Chrom3	27390001	27400000	0.0175438108096822	2106	6302	359215	1769285
alle	Chrom3	27400001	27410000	0.0154631847657762	4538	10225	661248	4007262
vill	Chrom3	27400001	27410000	0.0152449594973681	3793	1451	95179	3013871
alle	Chrom3	27410001	27420000	0.0078638242331955	2555	723	91940	3230412
vill	Chrom3	27410001	27420000	0.0074216637105802	2814	590	79497	2133063
vill	Chrom3	27420001	27430000	0.0095478798090424	2338	340	35610	2169390
alle	Chrom3	27420001	27430000	0.0088474006190743	3468	2178	246174	3064826
alle	Chrom3	27430001	27440000	0.002709010435642	9024	751	277223	8259481
vill	Chrom3	27430001	27440000	0.0097599370326643	1473	124	12705	5672415
vill	Chrom3	27440001	27450000	0.0092400092400092	1272	80	8658	5254992
alle	Chrom3	27440001	27450000	0.0099570646652027	8334	3038	305110	7598720
alle	Chrom3	27450001	27460000	0.0088711363697289	8709	8273	932575	7420605
vill	Chrom3	27450001	27460000	0.0033066451818654	4373	197	59577	5503323
vill	Chrom3	27460001	27470000	0.0059178541492036	2280	353	59650	1405730
alle	Chrom3	27460001	27470000	0.0096120443760298	2326	3016	313773	1886623
vill	Chrom3	27470001	27480000	0.0064042599122112	2545	356	55588	3019442
alle	Chrom3	27470001	27480000	0.0097578760839906	4839	2489	255076	4362350
alle	Chrom3	27480001	27490000	0.025579992135176	6824	33110	1294371	5215055
vill	Chrom3	27480001	27490000	0.0246801985392034	4557	3058	123905	4211125
alle	Chrom3	27490001	27500000	0.0075052391812115	8833	5440	724827	7737143
vill	Chrom3	27490001	27500000	0.0168414190253707	3383	310	18407	5616943
alle	Chrom3	27500001	27510000	0.0138874607622197	9507	38897	2800872	6192750
vill	Chrom3	27500001	27510000	0.0261828737300435	1979	451	17225	5972185
vill	Chrom3	27510001	27520000	0.0194805194805194	470	15	770	5845630
alle	Chrom3	27510001	27520000	0.001483012794305	9280	2122	1430871	7348009
vill	Chrom3	27520001	27530000	0.022946445587955	4133	1806	78705	4172535
alle	Chrom3	27520001	27530000	0.009318847322878	6748	14741	1581848	4801760
alle	Chrom3	27530001	27540000	0.0060078202675668	8131	12490	2078957	5661215
vill	Chrom3	27530001	27540000	0.0203619126704034	4409	1177	57804	5096856
vill	Chrom3	27540001	27550000	0.0152734375	2216	782	51200	3852280
alle	Chrom3	27540001	27550000	0.0040714248858388	6182	5050	1240352	4621064
vill	Chrom3	27550001	27560000	0.034414359668182	1602	6003	174433	1018157
alle	Chrom3	27550001	27560000	0.0410766007032992	1505	15898	387033	1403745
alle	Chrom3	27560001	27570000	0.0179311545829221	1314	3089	172270	1165374
vill	Chrom3	27560001	27570000	0.008997006765057	1404	520	57797	833023
vill	Chrom3	27570001	27580000	0.0038818148102361	1789	157	40445	1482895
alle	Chrom3	27570001	27580000	0.0030644863750127	2403	1113	363193	1924235
vill	Chrom3	27580001	27590000	0.0027823183667791	1230	80	28753	886637
alle	Chrom3	27580001	27590000	0.0019631481153778	1453	355	180832	1193706
alle	Chrom3	27590001	27600000	0.0035319794078936	2812	848	240092	2474928
vill	Chrom3	27590001	27600000	0.0022981012142449	2649	141	61355	1746745
alle	Chrom3	27600001	27610000	0.0034833414885834	2229	1438	412822	1695812
vill	Chrom3	27600001	27610000	0.0016435834502103	2208	75	45632	1358638
vill	Chrom3	27610001	27620000	0.0132015531238969	1452	187	14165	4599955
alle	Chrom3	27610001	27620000	0.011263144222068	7321	15695	1393483	5535021
vill	Chrom3	27620001	27630000	0.0014780900192872	2258	82	55477	1379663
alle	Chrom3	27620001	27630000	0.0022933506986225	2267	648	282556	1872432
vill	Chrom3	27630001	27640000	0.0042074979771644	843	234	55615	506975
alle	Chrom3	27630001	27640000	0.0048007187040866	879	1026	213718	631060
vill	Chrom3	27640001	27650000	0.0	1043	0	20082	648348
alle	Chrom3	27640001	27650000	0.0009667342821858	1061	173	178953	824753
alle	Chrom3	27650001	27660000	0.0072707081264698	2387	1113	153080	2122996
vill	Chrom3	27650001	27660000	0.010435938426167	2226	581	55673	1460107
vill	Chrom3	27660001	27670000	0.0003224441264787	1349	16	49621	800249
alle	Chrom3	27660001	27670000	7.630347800790694e-05	1342	16	209689	1066465
vill	Chrom3	27670001	27680000	0.0012685455849098	2313	69	54393	1460127
alle	Chrom3	27670001	27680000	0.0005521732300705	2229	116	210079	2064105
alle	Chrom3	27680001	27690000	0.0003121056274001	1513	69	221079	1219679
vill	Chrom3	27680001	27690000	0.0010905125408942	1517	52	47684	911806
alle	Chrom3	27690001	27700000	0.005854996008746	1932	3374	576260	1251412
vill	Chrom3	27690001	27700000	0.0070380887458297	1913	1559	221509	995651
vill	Chrom3	27700001	27710000	0.0026317048662615	1185	165	62697	718503
alle	Chrom3	27700001	27710000	0.0010281475154419	1133	130	126441	1046599
vill	Chrom3	27710001	27720000	0.0166699311657059	637	2383	142952	261508
alle	Chrom3	27710001	27720000	0.0051251265601619	631	1144	223214	384118
vill	Chrom3	27720001	27730000	0.0013815304137884	3099	103	74555	1878445
alle	Chrom3	27720001	27730000	0.0008358705724389	3100	221	264395	2668205
vill	Chrom3	27730001	27740000	0.0012236634258126	1628	55	44947	983213
alle	Chrom3	27730001	27740000	0.0002934808128766	1625	90	306664	1237208
alle	Chrom3	27740001	27750000	0.0010958941876253	1721	159	145087	1488655
vill	Chrom3	27740001	27750000	0.0019537539987547	1702	91	46577	1041433
alle	Chrom3	27750001	27760000	0.0091648102552077	1708	938	102348	2276842
vill	Chrom3	27750001	27760000	0.001183483825721	2367	189	159698	1424752
vill	Chrom3	27760001	27770000	0.0049605411499436	3346	154	31045	2783795
alle	Chrom3	27760001	27770000	0.0012266418700353	3435	124	101089	4125639
alle	Chrom3	27770001	27780000	0.011316308412362	3883	1383	122213	4062891
vill	Chrom3	27770001	27780000	0.0127618937377011	3590	441	34556	2752564
vill	Chrom3	27780001	27790000	0.0264044408649641	3595	3049	115473	2536197
alle	Chrom3	27780001	27790000	0.0191732503008327	4185	7186	374793	3606921
alle	Chrom3	27790001	27800000	0.0025404438663523	1471	750	295224	1099180
vill	Chrom3	27790001	27800000	0.0095286155307527	1473	321	33688	894932
alle	Chrom3	27800001	27810000	0.0031833515465386	2735	469	147329	2813651
vill	Chrom3	27800001	27810000	0.0021956875709281	2530	89	40534	1931366
alle	Chrom3	27810001	27820000	0.0098209038324723	512	635	64658	419694
vill	Chrom3	27810001	27820000	0.0022832404222512	508	77	33724	288836
vill	Chrom3	27820001	27830000	0.0070091955501253	807	109	15551	493489
alle	Chrom3	27820001	27830000	0.0011872915826889	588	162	136445	627923
vill	Chrom3	27830001	27840000	0.0023262769598883	1726	70	30091	1100129
alle	Chrom3	27830001	27840000	0.0003378179107838	1628	63	186491	1510633
alle	Chrom3	27840001	27850000	0.0026951709340206	1586	206	76433	1423923
vill	Chrom3	27840001	27850000	0.0046858359957401	819	44	9390	989790
alle	Chrom3	27850001	27860000	0.0002114330935077	1573	35	165537	1360361
vill	Chrom3	27850001	27860000	0.0028507719664681	1589	101	35429	980761
alle	Chrom3	27860001	27870000	0.0013256295419976	2197	251	189344	1969428
vill	Chrom3	27860001	27870000	0.0052254731845469	2208	524	100278	1337382
alle	Chrom3	27870001	27880000	0.0174298711355227	866	6280	360301	461773
vill	Chrom3	27870001	27880000	0.0132431670893209	854	1692	127764	419706
alle	Chrom3	27880001	27890000	0.0023248917620544	1316	196	84305	1220229
vill	Chrom3	27880001	27890000	0.0044037265706255	1371	199	45189	823581
alle	Chrom3	27890001	27900000	0.0094297796876065	1524	553	58644	1668752
vill	Chrom3	27890001	27900000	0.0035495615515872	1823	389	109591	1040789
vill	Chrom3	27900001	27910000	0.0077899376804985	1209	205	26316	738504
alle	Chrom3	27900001	27910000	0.0021661398144789	1198	418	192970	955474
vill	Chrom3	27910001	27920000	0.0102490918526206	352	79	7708	235472
alle	Chrom3	27910001	27920000	0.0005646672313338	385	44	77922	287234
alle	Chrom3	27920001	27930000	0.0114355938293105	1060	4997	436969	570521
vill	Chrom3	27920001	27930000	0.0128399518652226	1058	3201	249300	421650
alle	Chrom3	27930001	27940000	0.0012821924704623	1661	326	254252	1317054
vill	Chrom3	27930001	27940000	0.0015108542953322	1651	57	37727	1008703
alle	Chrom3	27940001	27950000	0.0002967377785073	1808	47	158389	1562385
vill	Chrom3	27940001	27950000	0.0010109763142692	1707	49	48468	1097502
alle	Chrom3	27950001	27960000	0.024828078427243	3086	8488	341871	2727899
vill	Chrom3	27950001	27960000	0.0268655175306697	3021	4163	154957	1889393
vill	Chrom3	27960001	27970000	0.0023641851106639	2300	141	59640	1586550
alle	Chrom3	27960001	27970000	0.0023673331695927	2611	800	337933	2133965
vill	Chrom3	27970001	27980000	0.0243340772043112	1278	3075	126366	705864
alle	Chrom3	27970001	27980000	0.0071076533126804	1310	2019	284060	965606
vill	Chrom3	27980001	27990000	0.0147703669513039	351	448	30331	197729
alle	Chrom3	27980001	27990000	0.001873859657774	353	152	81116	261336
vill	Chrom3	27990001	28000000	0.0100303529883056	2801	651	64903	1718627
alle	Chrom3	27990001	28000000	0.008521260676081	2797	2608	306058	2372068
vill	Chrom3	28000001	28010000	0.0108910073493655	1614	1187	108989	997291
alle	Chrom3	28000001	28010000	0.0085388713788148	1719	1444	169109	1492067
alle	Chrom3	28010001	28020000	0.0023639486530464	1074	523	221240	807062
vill	Chrom3	28010001	28020000	0.0091115160673807	1028	205	22499	662311
alle	Chrom3	28020001	28030000	0.0031188830317964	7332	4173	1337979	5616067
vill	Chrom3	28020001	28030000	0.0158145493854346	4069	395	24977	4606153
vill	Chrom3	28030001	28040000	0.0286666326518597	3314	7304	254791	3474809
alle	Chrom3	28030001	28040000	0.0164520847982283	5903	20356	1237290	4363030
vill	Chrom3	28040001	28050000	0.0319149201814863	2369	12781	400471	1141769
alle	Chrom3	28040001	28050000	0.0124321315024276	2396	6409	515519	1800289
vill	Chrom3	28050001	28060000	0.0037682931692209	3829	567	150466	2964254
alle	Chrom3	28050001	28060000	0.0089253788339032	3481	2571	288055	4388969
alle	Chrom3	28060001	28070000	0.018270633093778	3850	5199	284555	3486201
vill	Chrom3	28060001	28070000	0.0085606706450696	2821	482	56304	2454876
vill	Chrom3	28070001	28080000	0.0017181551729946	2291	102	59366	1387114
alle	Chrom3	28070001	28080000	2.852985649482183e-05	2296	11	385561	1786455
alle	Chrom3	28080001	28090000	0.0050813452752239	1085	813	159997	1021557
vill	Chrom3	28080001	28090000	0.0033287716832488	1245	180	54074	732796
alle	Chrom3	28090001	28100000	0.0060868041357555	1002	2084	342380	619702
vill	Chrom3	28090001	28100000	0.0072955068717601	1017	1033	141594	499116
alle	Chrom3	28100001	28110000	0.0037381331903908	1041	265	70891	964033
vill	Chrom3	28100001	28110000	0.0040687160940325	524	36	8848	680372
alle	Chrom3	28110001	28120000	0.004997720537953	773	877	175480	575644
vill	Chrom3	28110001	28120000	0.0103562353166802	777	432	41714	458506
vill	Chrom3	28120001	28130000	0.0051930416911332	1837	283	54496	1182194
alle	Chrom3	28120001	28130000	0.0012670824345289	1780	205	161789	1695209
alle	Chrom3	28130001	28140000	0.0008212563806664	1477	116	141247	1272077
vill	Chrom3	28130001	28140000	0.0027841710594698	1486	150	53876	887344
vill	Chrom3	28140001	28150000	0.0046576264561868	5755	1716	368428	3340382
alle	Chrom3	28140001	28150000	0.0043683570978112	2626	284	65013	5504089
vill	Chrom3	28150001	28160000	0.0030137960727054	3732	805	267105	2242185
alle	Chrom3	28150001	28160000	0.0021544337266807	2355	572	265499	3502419
alle	Chrom3	28160001	28170000	0.0170785359208483	2708	12399	725999	2072269
vill	Chrom3	28160001	28170000	0.0181294352492797	2698	5204	287047	1576493
alle	Chrom3	28170001	28180000	0.0422106116881854	1165	26491	627591	474499
vill	Chrom3	28170001	28180000	0.0446467508258679	1164	15664	350843	383107
alle	Chrom3	28180001	28190000	0.0166954679748035	502	1198	71756	405974
vill	Chrom3	28180001	28190000	0.0025318490535707	504	63	24883	293267
alle	Chrom3	28190001	28200000	0.0022216284307363	2951	873	392955	2398691
vill	Chrom3	28190001	28200000	0.0037926675094816	2869	216	56952	1802178
alle	Chrom3	28200001	28210000	0.006926669300244	925	1280	184793	691203
vill	Chrom3	28200001	28210000	0.0035348179568752	923	90	25461	557919
alle	Chrom3	28210001	28220000	0.0005310507577685	2944	169	318237	2969113
vill	Chrom3	28210001	28220000	0.0022703797261226	3351	222	97781	2091469
vill	Chrom3	28220001	28230000	0.0022431104464857	4141	189	84258	2692152
alle	Chrom3	28220001	28230000	0.0015105374120536	4085	561	371391	3797631
alle	Chrom3	28230001	28240000	0.0012054549584869	2181	329	272926	1799760
vill	Chrom3	28230001	28240000	0.0033764229210881	2130	140	41464	1338866
alle	Chrom3	28240001	28250000	0.0004895164996954	2742	131	267611	2327267
vill	Chrom3	28240001	28250000	0.0009339740596236	2674	62	66383	1661707
alle	Chrom3	28250001	28260000	0.0029049199565124	2745	505	173843	2464551
vill	Chrom3	28250001	28260000	0.0020945433534361	2750	116	55382	1701688
alle	Chrom3	28260001	28270000	0.0015049965886743	2862	300	199336	2816512
vill	Chrom3	28260001	28270000	0.0025878063865108	2897	159	61442	1946998
vill	Chrom3	28270001	28280000	0.011831824382984	2595	477	40315	2283755
alle	Chrom3	28270001	28280000	0.0109227594339622	3017	3705	339200	3150594
vill	Chrom3	28280001	28290000	0.0060141249172368	1600	218	36248	1022782
alle	Chrom3	28280001	28290000	0.0039269817602031	1677	1064	270946	1319280
vill	Chrom3	28290001	28300000	0.004315526648377	1655	140	32441	1049269
alle	Chrom3	28290001	28300000	0.0011103344522973	1717	386	347643	1276639
vill	Chrom3	28300001	28310000	0.0051862329090051	729	99	19089	449001
alle	Chrom3	28300001	28310000	0.0038532090175945	738	355	92131	610747
vill	Chrom3	28310001	28320000	0.0	790	0	36202	464648
alle	Chrom3	28310001	28320000	0.0004741186970102	795	51	107568	644502
alle	Chrom3	28320001	28330000	0.0049245047380601	2205	832	168951	1941575
vill	Chrom3	28320001	28330000	0.0007076935008531	2220	73	103152	1302378
alle	Chrom3	28330001	28340000	0.0060870242079863	1083	1564	256940	767578
vill	Chrom3	28330001	28340000	0.0172273970063487	1062	1487	86316	595974
vill	Chrom3	28340001	28350000	0.0056999931940379	2288	335	58772	1415428
alle	Chrom3	28340001	28350000	0.0034670248832597	2324	1084	312660	1900980
vill	Chrom3	28350001	28360000	0.0044738377747519	2157	230	51410	1479490
alle	Chrom3	28350001	28360000	0.0033601907721212	2430	1209	359801	1938979
vill	Chrom3	28360001	28370000	0.0096465547217641	625	860	89151	304599
alle	Chrom3	28360001	28370000	0.0101967034880959	624	1932	189473	401777
alle	Chrom3	28370001	28380000	0.0160546399734542	4157	5806	361640	3813058
vill	Chrom3	28370001	28380000	0.022736784495525	3465	2825	124248	2655942
alle	Chrom3	28380001	28390000	0.0076087606802743	2001	1399	183867	1725161
vill	Chrom3	28380001	28390000	0.0043042215295888	1498	203	47163	1224177
alle	Chrom3	28390001	28400000	0.0061465357553393	4967	1679	273162	4892944
vill	Chrom3	28390001	28400000	0.0058489897199574	4137	363	62062	3378368
alle	Chrom3	28400001	28410000	0.0056757175515041	5484	2088	367883	5171893
vill	Chrom3	28400001	28410000	0.0136083106528155	4109	1775	130435	3558845
alle	Chrom3	28410001	28420000	0.0023849965853573	2774	681	285535	2900593
vill	Chrom3	28410001	28420000	0.0132731694453397	2435	453	34129	2087711
vill	Chrom3	28420001	28430000	0.01991923296088	1679	1608	80726	989644
alle	Chrom3	28420001	28430000	0.0075075219873476	1693	1557	207392	1399862
alle	Chrom3	28430001	28440000	0.0047657215279244	4487	1647	345593	4101553
vill	Chrom3	28430001	28440000	0.0077622402295741	4497	660	85027	2876603
vill	Chrom3	28440001	28450000	0.022003255068697	1334	3488	158522	930118
alle	Chrom3	28440001	28450000	0.0224482564562186	1639	9693	431793	1202895
alle	Chrom3	28450001	28460000	0.0061267313398946	2118	1565	255438	1804950
vill	Chrom3	28450001	28460000	0.0095020425792286	2141	528	55567	1316573
vill	Chrom3	28460001	28470000	0.0116875102328686	3413	1856	158802	2049348
alle	Chrom3	28460001	28470000	0.0098976891500489	2889	2850	287946	3027784
vill	Chrom3	28470001	28480000	0.0033975762361076	2749	284	83589	1726401
alle	Chrom3	28470001	28480000	0.0022821104323633	2860	461	202006	2515852
alle	Chrom3	28480001	28490000	0.026341627474274	2008	9712	368694	1740886
vill	Chrom3	28480001	28490000	0.0253243873361788	1987	6224	245771	1159129
alle	Chrom3	28490001	28500000	0.0111041716298266	1676	8623	776555	825023
vill	Chrom3	28490001	28500000	0.0228625097569694	1688	10808	472739	593851
alle	Chrom3	28500001	28510000	0.0025836467115969	1410	562	217522	1128636
vill	Chrom3	28500001	28510000	0.002640457679331	1332	54	20451	876039
vill	Chrom3	28510001	28520000	0.0083195720850086	1493	927	111424	831056
alle	Chrom3	28510001	28520000	0.0027947780557737	1486	964	344929	1070287
vill	Chrom3	28520001	28530000	0.0017224794756504	1684	77	44703	1027557
alle	Chrom3	28520001	28530000	0.003020467045352	1700	402	133092	1477000
alle	Chrom3	28530001	28540000	0.0028276745936489	1283	278	98314	1163650
vill	Chrom3	28530001	28540000	0.0030681398916441	1147	158	51497	788923
vill	Chrom3	28540001	28550000	0.0069187829231857	1782	264	38157	1208613
alle	Chrom3	28540001	28550000	0.0034993438730238	1940	560	160030	1712104
vill	Chrom3	28550001	28560000	0.0083974807557732	987	384	45728	576082
alle	Chrom3	28550001	28560000	0.0081132104910052	986	1560	192279	741423
vill	Chrom3	28560001	28570000	0.012499742845975	2692	3038	243045	1587735
alle	Chrom3	28560001	28570000	0.0095309537328456	2859	6429	674539	2074537
vill	Chrom3	28570001	28580000	0.0054546074387208	1577	160	29333	1007647
alle	Chrom3	28570001	28580000	0.0004396992704707	1646	142	322948	1234168
alle	Chrom3	28580001	28590000	0.0047483986105357	419	447	94137	318319
vill	Chrom3	28580001	28590000	0.0191453353078062	435	362	18908	255772
alle	Chrom3	28590001	28600000	0.000366420205457	1780	112	305660	1378220
vill	Chrom3	28590001	28600000	0.0094581692326053	1780	634	67032	1054368
alle	Chrom3	28600001	28610000	0.0012766815239545	2893	285	223235	2605305
vill	Chrom3	28600001	28610000	0.0048248451797763	2878	261	54095	1829605
alle	Chrom3	28610001	28620000	0.0010903928843292	852	159	145819	689499
vill	Chrom3	28610001	28620000	0.0032518317279986	814	79	24294	531996
vill	Chrom3	28620001	28630000	0.0012133304572907	718	45	37088	415252
alle	Chrom3	28620001	28630000	0.0003620265867244	712	57	157447	521781
alle	Chrom3	28630001	28640000	0.0006639505055077	579	66	99405	463465
vill	Chrom3	28630001	28640000	0.0026270056177504	593	65	24743	350107
alle	Chrom3	28640001	28650000	0.0004834952309788	2023	88	182008	1812160
vill	Chrom3	28640001	28650000	0.0013515734872422	2009	74	54751	1273289
alle	Chrom3	28650001	28660000	0.0004449327107937	2489	81	182050	2214168
vill	Chrom3	28650001	28660000	0.0010028078620136	2467	95	94734	1501056
vill	Chrom3	28660001	28670000	0.0007845514683593	2456	44	56083	1591997
alle	Chrom3	28660001	28670000	3.681582740740112e-05	2609	13	353109	2121627
vill	Chrom3	28670001	28680000	0.0089456729932091	3320	411	45944	3134296
alle	Chrom3	28670001	28680000	0.0041591263114491	5002	2905	698464	4076944
alle	Chrom3	28680001	28690000	0.0036888740592444	670	398	107892	542010
vill	Chrom3	28680001	28690000	0.0008371953954253	681	28	33445	399365
alle	Chrom3	28690001	28700000	0.0038380333557014	2402	469	122198	2153878
vill	Chrom3	28690001	28700000	0.0023338136708226	2303	149	63844	1451936
vill	Chrom3	28700001	28710000	0.0011609698147848	1386	43	37038	852522
alle	Chrom3	28700001	28710000	0.0006701649275886	1406	100	149217	1186535
alle	Chrom3	28710001	28720000	0.000593088771434	1845	170	286635	1481439
vill	Chrom3	28710001	28720000	0.000754633226057	1833	34	45055	1132415
vill	Chrom3	28720001	28730000	0.002518186905428	1274	81	32166	818964
alle	Chrom3	28720001	28730000	0.0009209066744804	1338	176	191116	1086930
alle	Chrom3	28730001	28740000	0.0011099087100086	795	200	180195	578497
vill	Chrom3	28730001	28740000	0.0027118342669156	802	61	22494	482766
alle	Chrom3	28740001	28750000	0.016321926072956	1297	11430	700285	541813
vill	Chrom3	28740001	28750000	0.0127507356193626	1280	3978	311982	515208
vill	Chrom3	28750001	28760000	0.0122477429633563	1382	2214	180768	694932
alle	Chrom3	28750001	28760000	0.0120983582973213	1283	4373	361454	953486
vill	Chrom3	28760001	28770000	0.0081220657276995	1571	1038	127800	943200
alle	Chrom3	28760001	28770000	0.003767895629041	1696	1507	399958	1208242
alle	Chrom3	28770001	28780000	0.0003246251352604	1039	42	129380	853514
vill	Chrom3	28770001	28780000	0.0018869293852964	1033	52	27558	627012
alle	Chrom3	28780001	28790000	0.0063684912433245	799	1084	170213	586587
vill	Chrom3	28780001	28790000	0.0044733802373201	786	213	47615	456385
vill	Chrom3	28790001	28800000	0.0191581080616906	1185	2231	116452	677978
alle	Chrom3	28790001	28800000	0.0123890995678631	1192	3512	283475	909431
vill	Chrom3	28800001	28810000	0.006485524140562	1459	306	47182	892148
alle	Chrom3	28800001	28810000	0.002648617969676	1484	686	259003	1151483
alle	Chrom3	28810001	28820000	0.0042644399294469	1749	382	89578	1856344
vill	Chrom3	28810001	28820000	0.0039598602980963	1771	161	40658	1255252
alle	Chrom3	28820001	28830000	0.0026015885806377	2354	452	173740	2931032
vill	Chrom3	28820001	28830000	0.0042528987092539	2951	486	114275	1953385
alle	Chrom3	28830001	28840000	0.0023366571625105	1395	445	190443	1166121
vill	Chrom3	28830001	28840000	0.0040946148502906	1433	224	54706	848714
alle	Chrom3	28840001	28850000	0.0024226002576098	3851	726	299678	3431346
vill	Chrom3	28840001	28850000	0.0054579417430389	3707	561	102786	2381934
vill	Chrom3	28850001	28860000	0.0109587293487274	1721	859	78385	1089635
alle	Chrom3	28850001	28860000	0.0054658321537595	1820	1282	234548	1519336
alle	Chrom3	28860001	28870000	0.0006787248263034	1159	131	193009	919487
vill	Chrom3	28860001	28870000	0.0067800146031083	1172	325	47935	692945
alle	Chrom3	28870001	28880000	0.0002628219568971	516	28	106536	382546
vill	Chrom3	28870001	28880000	0.0054976851851851	434	57	10368	315342
vill	Chrom3	28880001	28890000	0.0237206425051728	1917	5560	234395	973945
alle	Chrom3	28880001	28890000	0.0156641445773395	1909	12405	791936	1022492
alle	Chrom3	28890001	28900000	0.0051068218214992	4450	2060	403382	3870646
vill	Chrom3	28890001	28900000	0.0065736761599533	3673	722	109832	2736508
vill	Chrom3	28900001	28910000	0.011154773058869	1759	2393	214527	953493
alle	Chrom3	28900001	28910000	0.0043317987100628	1836	2436	562353	1191531
vill	Chrom3	28910001	28920000	0.0221649781810492	1196	3459	156057	659163
alle	Chrom3	28910001	28920000	0.0340643015163014	1016	12657	371562	852562
alle	Chrom3	28920001	28930000	0.0084278647277069	2048	1581	187592	2128216
vill	Chrom3	28920001	28930000	0.0069312571211545	2117	803	115852	1426388
alle	Chrom3	28930001	28940000	0.0015408931889875	910	233	151211	714379
vill	Chrom3	28930001	28940000	0.0087238889158144	911	180	20633	555817
alle	Chrom3	28940001	28950000	0.0089017913194248	1246	2680	301063	1285379
vill	Chrom3	28940001	28950000	0.0052890212476508	1677	1213	229343	827167
vill	Chrom3	28950001	28960000	0.0	688	0	8954	762796
alle	Chrom3	28950001	28960000	0.0014919806042521	813	8	5362	1153488
alle	Chrom3	28960001	28970000	0.0023491942055981	1352	565	240508	1182276
vill	Chrom3	28960001	28970000	0.0062093259299062	1500	416	66996	880524
alle	Chrom3	28970001	28980000	0.0028714482170872	2019	593	206516	1783868
vill	Chrom3	28970001	28980000	0.0029644045167568	2083	262	88382	1237138
alle	Chrom3	28980001	28990000	0.000993949507365	2360	355	357161	1883913
vill	Chrom3	28980001	28990000	0.0052262141654457	2250	239	45731	1446739
alle	Chrom3	28990001	29000000	0.0004060887107338	2204	31	76338	2458942
vill	Chrom3	28990001	29000000	0.0016612357037888	1853	26	15651	1672749
vill	Chrom3	29000001	29010000	0.0027331738981892	1620	88	32197	1333643
alle	Chrom3	29000001	29010000	0.0025371072129796	2168	628	247526	1803402
vill	Chrom3	29010001	29020000	0.0041579260465261	3905	664	159695	2329435
alle	Chrom3	29010001	29020000	0.0029014731054515	2843	895	308464	3429182
alle	Chrom3	29020001	29030000	0.0033258350869554	1087	1100	330744	728776
vill	Chrom3	29020001	29030000	0.0060099642637912	1073	1263	210151	495449
vill	Chrom3	29030001	29040000	0.0050161527811353	1346	913	182012	706288
alle	Chrom3	29030001	29040000	0.0072967887804955	1408	1846	252988	1080872
alle	Chrom3	29040001	29050000	0.0077233608609268	1575	2931	379498	1192754
vill	Chrom3	29040001	29050000	0.0063307344147477	1643	1533	242152	804908
alle	Chrom3	29050001	29060000	0.0029827788690383	1237	574	192438	977764
vill	Chrom3	29050001	29060000	0.0036235014580408	1235	671	185180	594130
alle	Chrom3	29060001	29070000	0.0028108686922768	1622	483	171833	1363525
vill	Chrom3	29060001	29070000	0.0045484452327144	1571	159	34957	987533
alle	Chrom3	29070001	29080000	0.0011844354058744	2708	447	377395	2184373
vill	Chrom3	29070001	29080000	0.0051007953129215	2696	397	77831	1628209
alle	Chrom3	29080001	29090000	0.0010844157408969	1117	90	82994	1105182
vill	Chrom3	29080001	29090000	0.0020253677308286	1255	80	39499	751781
vill	Chrom3	29090001	29100000	0.0126524483936395	2477	1441	113891	1451659
alle	Chrom3	29090001	29100000	0.0098653869637628	2482	3797	384881	1965929
vill	Chrom3	29100001	29110000	0.007589066123252	1898	864	113848	1308692
alle	Chrom3	29100001	29110000	0.0028048176868503	1719	272	96976	2039092
alle	Chrom3	29110001	29120000	0.0014040848895913	1840	183	130334	2156148
vill	Chrom3	29110001	29120000	0.002219171383973	2105	118	53173	1469537
alle	Chrom3	29120001	29130000	0.0031063581413294	3006	1884	606498	2237178
vill	Chrom3	29120001	29130000	0.0058086425348832	2729	833	143407	1750373
alle	Chrom3	29130001	29140000	0.0055372894551301	3844	3919	707747	2931515
vill	Chrom3	29130001	29140000	0.0146355169535646	3765	1771	121007	2302603
alle	Chrom3	29140001	29150000	0.0042041420378967	4616	3818	908152	3460476
vill	Chrom3	29140001	29150000	0.0056140555006108	4030	386	68756	2840584
vill	Chrom3	29150001	29160000	0.0056325347504336	4805	513	91078	3000962
alle	Chrom3	29150001	29160000	0.000603437422671	4895	278	460694	4182274
vill	Chrom3	29160001	29170000	0.0134858279462953	1651	2712	201100	845330
alle	Chrom3	29160001	29170000	0.0182909130293512	1661	8444	461650	1109656
